order_id,order_item_id,order_date,status,payment_method,customer_id,first_name,last_name,email,country,store_id,store_name,city,region,channel,product_id,sku,product_name,category,brand,quantity,unit_cost,unit_price,discount_rate,discount_amount,net_sales,profit,shipping_fee,order_total
1710,3151,2025-07-21 08:50:00,Cancelled,PayPal,459,Charlie,Hall,charlie.hall5782@email.com,United Kingdom,9,Online Store,Online,National,Online,1010,SKU-1010,Echo Tablet Stand 2,Electronics,Echo,1,102.16,188.41,0.1,0.0,0.0,0.0,3.99,3.99
1710,3152,2025-07-21 08:50:00,Cancelled,PayPal,459,Charlie,Hall,charlie.hall5782@email.com,United Kingdom,9,Online Store,Online,National,Online,1036,SKU-1036,Aero Socks Pack 2,Fashion,Aero,1,116.71,236.48,0.25,0.0,0.0,0.0,3.99,3.99
1711,3153,2024-08-31 15:55:00,Returned,Gift Card,564,Eva,Williams,eva.williams8541@email.com,United Kingdom,1,London Retail Store,London,South,Store,1049,SKU-1049,Endura Yoga Mat 1,Sports,Endura,1,32.0,39.16,0.05,1.96,-37.2,-69.2,0.0,-37.2
1712,3154,2025-02-21 08:13:00,Delivered,Card,384,Amir,Wright,amir.wright6117@email.com,Ireland,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1023,SKU-1023,Oak & Co Throw Blanket 1,Home,Oak & Co,2,49.94,61.23,0.05,6.12,116.34,16.46,0.0,116.34
1713,3155,2024-04-14 18:23:00,Delivered,Card,19,Emily,Davies,emily.davies5618@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1034,SKU-1034,Aero Jacket 2,Fashion,Aero,1,92.93,143.22,0.0,0.0,143.22,50.29,0.0,143.22
1714,3156,2024-10-23 12:36:00,Shipped,Google Pay,17,Eva,Williams,eva.williams4334@email.com,United Kingdom,1,London Retail Store,London,South,Store,1011,SKU-1011,NovaTech Wireless Mouse 1,Electronics,NovaTech,1,88.38,156.14,0.0,0.0,156.14,67.76,0.0,156.14
1715,3157,2025-08-19 20:10:00,Shipped,Gift Card,613,James,Clark,james.clark2808@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1002,SKU-1002,Pulse Headphones 2,Electronics,Pulse,1,19.33,24.51,0.0,0.0,24.51,5.18,0.0,24.51
1716,3158,2025-10-02 14:49:00,Cancelled,Apple Pay,385,James,Walker,james.walker1107@email.com,United Kingdom,9,Online Store,Online,National,Online,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,1,62.61,78.55,0.1,0.0,0.0,0.0,4.99,4.99
1717,3159,2025-06-18 12:09:00,Delivered,Google Pay,375,Thomas,Evans,thomas.evans4935@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1030,SKU-1030,Northline Jeans 2,Fashion,Northline,2,95.67,156.47,0.1,31.29,281.65,90.31,0.0,281.65
1718,3160,2025-08-05 11:09:00,Delivered,Card,106,Adam,Roberts,adam.roberts9838@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1007,SKU-1007,NovaTech Phone Charger 1,Electronics,NovaTech,1,91.78,122.4,0.0,0.0,122.4,30.62,0.0,122.4
1719,3161,2025-05-27 12:36:00,Delivered,PayPal,200,Isla,Khan,isla.khan1316@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1071,SKU-1071,Kitchen Pantry Chocolate Box 1,Grocery,Kitchen Pantry,1,21.11,31.48,0.03,0.94,30.54,9.43,0.0,53.8
1719,3162,2025-05-27 12:36:00,Delivered,PayPal,200,Isla,Khan,isla.khan1316@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1025,SKU-1025,Crafted T-Shirt 1,Fashion,Crafted,1,19.72,25.84,0.1,2.58,23.26,3.54,0.0,53.8
1720,3163,2024-08-16 12:49:00,Delivered,Gift Card,441,Oliver,Baker,oliver.baker465@email.com,United Kingdom,9,Online Store,Online,National,Online,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,1,62.61,78.55,0.15,11.78,66.77,4.16,0.0,66.77
1721,3164,2025-04-29 10:25:00,Cancelled,Google Pay,469,Adam,Williams,adam.williams3262@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1020,SKU-1020,NorthHome Desk Lamp 2,Home,NorthHome,2,22.12,35.09,0.05,0.0,0.0,0.0,0.0,0.0
1721,3165,2025-04-29 10:25:00,Cancelled,Google Pay,469,Adam,Williams,adam.williams3262@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1058,SKU-1058,Endura Running Bottle 2,Sports,Endura,2,81.78,186.6,0.0,0.0,0.0,0.0,0.0,0.0
1721,3166,2025-04-29 10:25:00,Cancelled,Google Pay,469,Adam,Williams,adam.williams3262@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1066,SKU-1066,DailyTable Pasta 2,Grocery,DailyTable,1,22.46,38.37,0.0,0.0,0.0,0.0,0.0,0.0
1721,3167,2025-04-29 10:25:00,Cancelled,Google Pay,469,Adam,Williams,adam.williams3262@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1008,SKU-1008,Voltix Phone Charger 2,Electronics,Voltix,1,42.81,56.89,0.1,0.0,0.0,0.0,0.0,0.0
1722,3168,2024-02-01 18:28:00,Delivered,Gift Card,222,Emily,King,emily.king5773@email.com,United Kingdom,1,London Retail Store,London,South,Store,1012,SKU-1012,Voltix Wireless Mouse 2,Electronics,Voltix,2,12.22,18.17,0.0,0.0,36.34,11.9,0.0,36.34
1723,3169,2024-08-21 16:38:00,Delivered,PayPal,617,Oliver,Ward,oliver.ward1219@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1065,SKU-1065,Harvest Pasta 1,Grocery,Harvest,2,116.37,257.8,0.05,25.78,489.82,257.08,0.0,524.91
1723,3170,2024-08-21 16:38:00,Delivered,PayPal,617,Oliver,Ward,oliver.ward1219@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1020,SKU-1020,NorthHome Desk Lamp 2,Home,NorthHome,1,22.12,35.09,0.0,0.0,35.09,12.97,0.0,524.91
1724,3171,2025-09-16 14:21:00,Delivered,Gift Card,151,Aisha,Turner,aisha.turner7439@email.com,United Kingdom,1,London Retail Store,London,South,Store,1034,SKU-1034,Aero Jacket 2,Fashion,Aero,1,92.93,143.22,0.25,35.8,107.42,14.49,0.0,107.42
1725,3172,2025-01-02 16:43:00,Delivered,Gift Card,273,Ava,White,ava.white3744@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1051,SKU-1051,PeakFit Dumbbells 1,Sports,PeakFit,1,3.84,7.54,0.0,0.0,7.54,3.7,0.0,129.94
1725,3173,2025-01-02 16:43:00,Delivered,Gift Card,273,Ava,White,ava.white3744@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1007,SKU-1007,NovaTech Phone Charger 1,Electronics,NovaTech,1,91.78,122.4,0.0,0.0,122.4,30.62,0.0,129.94
1726,3174,2025-08-09 14:22:00,Delivered,Card,75,Grace,Hughes,grace.hughes3920@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1042,SKU-1042,PureGlow Shampoo 2,Beauty,PureGlow,3,13.02,22.25,0.05,3.34,63.41,24.35,0.0,83.92
1726,3175,2025-08-09 14:22:00,Delivered,Card,75,Grace,Hughes,grace.hughes3920@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1064,SKU-1064,Harvest Protein Bars 2,Grocery,Harvest,1,8.92,20.51,0.0,0.0,20.51,11.59,0.0,83.92
1727,3176,2025-05-08 20:27:00,Cancelled,PayPal,150,Oliver,Evans,oliver.evans4721@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1007,SKU-1007,NovaTech Phone Charger 1,Electronics,NovaTech,3,91.78,122.4,0.0,0.0,0.0,0.0,0.0,0.0
1728,3177,2025-06-25 13:36:00,Delivered,PayPal,124,Jacob,Roberts,jacob.roberts9529@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,3,62.61,78.55,0.1,23.57,212.08,24.25,0.0,212.08
1729,3178,2024-09-30 14:34:00,Cancelled,Apple Pay,602,James,Smith,james.smith8720@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1054,SKU-1054,Core Football 2,Sports,Core,2,28.07,36.55,0.0,0.0,0.0,0.0,0.0,0.0
1730,3179,2024-01-31 21:10:00,Delivered,Card,230,Bilal,Wilson,bilal.wilson4211@email.com,United Kingdom,9,Online Store,Online,National,Online,1011,SKU-1011,NovaTech Wireless Mouse 1,Electronics,NovaTech,2,88.38,156.14,0.0,0.0,312.28,135.52,4.99,317.27
1731,3180,2024-04-29 21:48:00,Delivered,Card,207,Hassan,Jones,hassan.jones4807@email.com,United Kingdom,9,Online Store,Online,National,Online,1040,SKU-1040,PureGlow Moisturiser 2,Beauty,PureGlow,2,111.7,241.33,0.05,24.13,458.53,235.13,2.99,573.76
1731,3181,2024-04-29 21:48:00,Delivered,Card,207,Hassan,Jones,hassan.jones4807@email.com,United Kingdom,9,Online Store,Online,National,Online,1070,SKU-1070,Roast & Bean Sparkling Water 2,Grocery,Roast & Bean,1,52.49,118.15,0.05,5.91,112.24,59.75,2.99,573.76
1732,3182,2024-01-27 08:04:00,Delivered,Apple Pay,58,Charlie,Edwards,charlie.edwards7753@email.com,Ireland,9,Online Store,Online,National,Online,1012,SKU-1012,Voltix Wireless Mouse 2,Electronics,Voltix,1,12.22,18.17,0.0,0.0,18.17,5.95,0.0,56.54
1732,3183,2024-01-27 08:04:00,Delivered,Apple Pay,58,Charlie,Edwards,charlie.edwards7753@email.com,Ireland,9,Online Store,Online,National,Online,1066,SKU-1066,DailyTable Pasta 2,Grocery,DailyTable,1,22.46,38.37,0.0,0.0,38.37,15.91,0.0,56.54
1733,3184,2024-11-25 08:29:00,Delivered,Gift Card,182,Sophia,Evans,sophia.evans7484@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1063,SKU-1063,Kitchen Pantry Protein Bars 1,Grocery,Kitchen Pantry,3,97.54,208.19,0.05,31.23,593.34,300.72,0.0,657.49
1733,3185,2024-11-25 08:29:00,Delivered,Gift Card,182,Sophia,Evans,sophia.evans7484@email.com,United Kingdom,7,Bristol Retail Store,Bristol,South West,Store,1062,SKU-1062,Kitchen Pantry Coffee Beans 2,Grocery,Kitchen Pantry,1,32.23,71.28,0.1,7.13,64.15,31.92,0.0,657.49
1734,3186,2025-10-19 14:40:00,Delivered,Apple Pay,378,James,Khan,james.khan8444@email.com,United Kingdom,9,Online Store,Online,National,Online,1012,SKU-1012,Voltix Wireless Mouse 2,Electronics,Voltix,1,12.22,18.17,0.05,0.91,17.26,5.04,3.99,232.29
1734,3187,2025-10-19 14:40:00,Delivered,Apple Pay,378,James,Khan,james.khan8444@email.com,United Kingdom,9,Online Store,Online,National,Online,1049,SKU-1049,Endura Yoga Mat 1,Sports,Endura,2,32.0,39.16,0.0,0.0,78.32,14.32,3.99,232.29
1734,3188,2025-10-19 14:40:00,Delivered,Apple Pay,378,James,Khan,james.khan8444@email.com,United Kingdom,9,Online Store,Online,National,Online,1011,SKU-1011,NovaTech Wireless Mouse 1,Electronics,NovaTech,1,88.38,156.14,0.15,23.42,132.72,44.34,3.99,232.29
1735,3189,2025-05-22 15:28:00,Delivered,Card,401,Jack,Thompson,jack.thompson9871@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1034,SKU-1034,Aero Jacket 2,Fashion,Aero,1,92.93,143.22,0.0,0.0,143.22,50.29,0.0,251.3
1735,3190,2025-05-22 15:28:00,Delivered,Card,401,Jack,Thompson,jack.thompson9871@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1068,SKU-1068,DailyTable Olive Oil 2,Grocery,DailyTable,1,47.34,108.08,0.0,0.0,108.08,60.74,0.0,251.3
1736,3191,2025-04-04 10:46:00,Shipped,PayPal,422,Lily,Green,lily.green4758@email.com,United Kingdom,9,Online Store,Online,National,Online,1023,SKU-1023,Oak & Co Throw Blanket 1,Home,Oak & Co,5,49.94,61.23,0.05,15.31,290.84,41.14,2.99,469.51
1736,3192,2025-04-04 10:46:00,Shipped,PayPal,422,Lily,Green,lily.green4758@email.com,United Kingdom,9,Online Store,Online,National,Online,1060,SKU-1060,Endura Gym Bag 2,Sports,Endura,4,32.09,43.92,0.0,0.0,175.68,47.32,2.99,469.51
1737,3193,2024-01-20 16:51:00,Returned,Google Pay,504,Leo,Wilson,leo.wilson6667@email.com,United Kingdom,9,Online Store,Online,National,Online,1060,SKU-1060,Endura Gym Bag 2,Sports,Endura,1,32.09,43.92,0.0,0.0,-43.92,-76.01,4.99,-38.93
1738,3194,2024-01-24 14:59:00,Delivered,Card,547,Adam,Khan,adam.khan6888@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,1,62.61,78.55,0.25,19.64,58.91,-3.7,0.0,109.66
1738,3195,2024-01-24 14:59:00,Delivered,Card,547,Adam,Khan,adam.khan6888@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1001,SKU-1001,NovaTech Headphones 1,Electronics,NovaTech,2,5.93,8.7,0.1,1.74,15.66,3.8,0.0,109.66
1738,3196,2024-01-24 14:59:00,Delivered,Card,547,Adam,Khan,adam.khan6888@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1020,SKU-1020,NorthHome Desk Lamp 2,Home,NorthHome,1,22.12,35.09,0.0,0.0,35.09,12.97,0.0,109.66
1739,3197,2024-07-22 11:29:00,Delivered,Apple Pay,136,Sophia,Brown,sophia.brown201@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1005,SKU-1005,NovaTech Smart Watch 1,Electronics,NovaTech,1,68.67,135.51,0.0,0.0,135.51,66.84,0.0,230.55
1739,3198,2024-07-22 11:29:00,Delivered,Apple Pay,136,Sophia,Brown,sophia.brown201@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1061,SKU-1061,Kitchen Pantry Coffee Beans 1,Grocery,Kitchen Pantry,4,19.4,26.4,0.1,10.56,95.04,17.44,0.0,230.55
1740,3199,2025-02-14 09:29:00,Delivered,Card,82,Freya,Clark,freya.clark321@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1005,SKU-1005,NovaTech Smart Watch 1,Electronics,NovaTech,3,68.67,135.51,0.05,20.33,386.2,180.19,0.0,386.2
1741,3200,2024-06-17 18:06:00,Delivered,Google Pay,168,Aisha,Hughes,aisha.hughes4723@email.com,United Kingdom,9,Online Store,Online,National,Online,1017,SKU-1017,Oak & Co Storage Box 1,Home,Oak & Co,5,22.03,34.34,0.1,17.17,154.53,44.38,0.0,154.53
1742,3201,2025-03-08 11:52:00,Delivered,Google Pay,326,Mia,Jones,mia.jones933@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1053,SKU-1053,Sprint Football 1,Sports,Sprint,2,11.29,16.07,0.0,0.0,32.14,9.56,0.0,218.74
1742,3202,2025-03-08 11:52:00,Delivered,Google Pay,326,Mia,Jones,mia.jones933@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1058,SKU-1058,Endura Running Bottle 2,Sports,Endura,1,81.78,186.6,0.0,0.0,186.6,104.82,0.0,218.74
1743,3203,2025-07-13 17:22:00,Delivered,Google Pay,195,George,Edwards,george.edwards9670@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1006,SKU-1006,Voltix Smart Watch 2,Electronics,Voltix,2,28.79,52.62,0.05,5.26,99.98,42.4,0.0,412.92
1743,3204,2025-07-13 17:22:00,Delivered,Google Pay,195,George,Edwards,george.edwards9670@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1030,SKU-1030,Northline Jeans 2,Fashion,Northline,2,95.67,156.47,0.0,0.0,312.94,121.6,0.0,412.92
1744,3205,2025-11-14 16:18:00,Delivered,PayPal,607,Grace,Thomas,grace.thomas5808@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1044,SKU-1044,Velora Conditioner 2,Beauty,Velora,3,18.02,30.57,0.0,0.0,91.71,37.65,0.0,128.16
1744,3206,2025-11-14 16:18:00,Delivered,PayPal,607,Grace,Thomas,grace.thomas5808@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1066,SKU-1066,DailyTable Pasta 2,Grocery,DailyTable,1,22.46,38.37,0.05,1.92,36.45,13.99,0.0,128.16
1745,3207,2025-02-09 12:32:00,Delivered,Apple Pay,97,Oliver,Young,oliver.young509@email.com,United Kingdom,1,London Retail Store,London,South,Store,1001,SKU-1001,NovaTech Headphones 1,Electronics,NovaTech,2,5.93,8.7,0.0,0.0,17.4,5.54,0.0,17.4
1746,3208,2024-02-24 11:28:00,Delivered,Google Pay,257,Hassan,Wilson,hassan.wilson1802@email.com,United Kingdom,9,Online Store,Online,National,Online,1012,SKU-1012,Voltix Wireless Mouse 2,Electronics,Voltix,1,12.22,18.17,0.0,0.0,18.17,5.95,4.99,23.16
1747,3209,2024-04-20 10:57:00,Shipped,Gift Card,512,Emily,Brown,emily.brown5490@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1054,SKU-1054,Core Football 2,Sports,Core,4,28.07,36.55,0.05,7.31,138.89,26.61,0.0,138.89
1748,3210,2025-10-16 09:56:00,Delivered,PayPal,604,Lily,Roberts,lily.roberts281@email.com,United Kingdom,1,London Retail Store,London,South,Store,1028,SKU-1028,Northline Hoodie 2,Fashion,Northline,1,62.61,78.55,0.0,0.0,78.55,15.94,0.0,342.18
1748,3211,2025-10-16 09:56:00,Delivered,PayPal,604,Lily,Roberts,lily.roberts281@email.com,United Kingdom,1,London Retail Store,London,South,Store,1045,SKU-1045,Velora Body Lotion 1,Beauty,Velora,4,34.01,73.23,0.1,29.29,263.63,127.59,0.0,342.18
1749,3212,2025-10-05 11:16:00,Delivered,Gift Card,430,Amelia,Khan,amelia.khan1216@email.com,United Kingdom,1,London Retail Store,London,South,Store,1071,SKU-1071,Kitchen Pantry Chocolate Box 1,Grocery,Kitchen Pantry,1,21.11,31.48,0.0,0.0,31.48,10.37,0.0,714.89
1749,3213,2025-10-05 11:16:00,Delivered,Gift Card,430,Amelia,Khan,amelia.khan1216@email.com,United Kingdom,1,London Retail Store,London,South,Store,1054,SKU-1054,Core Football 2,Sports,Core,1,28.07,36.55,0.05,1.83,34.72,6.65,0.0,714.89
1749,3214,2025-10-05 11:16:00,Delivered,Gift Card,430,Amelia,Khan,amelia.khan1216@email.com,United Kingdom,1,London Retail Store,London,South,Store,1015,SKU-1015,CasaNest Kettle 1,Home,CasaNest,2,103.07,221.24,0.05,22.12,420.36,214.22,0.0,714.89
1749,3215,2025-10-05 11:16:00,Delivered,Gift Card,430,Amelia,Khan,amelia.khan1216@email.com,United Kingdom,1,London Retail Store,London,South,Store,1024,SKU-1024,Oak & Co Throw Blanket 2,Home,Oak & Co,5,27.88,48.07,0.05,12.02,228.33,88.93,0.0,714.89
1750,3216,2024-12-14 19:53:00,Delivered,PayPal,622,Zara,Scott,zara.scott8857@email.com,United Kingdom,9,Online Store,Online,National,Online,1014,SKU-1014,CasaNest Air Fryer 2,Home,CasaNest,2,80.37,163.88,0.1,32.78,294.98,134.24,2.99,297.97
1751,3217,2025-07-06 11:56:00,Delivered,Gift Card,528,Amir,Ward,amir.ward4834@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1048,SKU-1048,Luma Perfume 2,Beauty,Luma,4,54.26,94.7,0.0,0.0,378.8,161.76,0.0,378.8
1752,3218,2024-11-22 14:01:00,Returned,Google Pay,587,Hassan,Lewis,hassan.lewis7693@email.com,United Kingdom,1,London Retail Store,London,South,Store,1029,SKU-1029,UrbanThread Jeans 1,Fashion,UrbanThread,1,103.75,137.55,0.15,20.63,-116.92,-220.67,0.0,-430.0
1752,3219,2024-11-22 14:01:00,Returned,Google Pay,587,Hassan,Lewis,hassan.lewis7693@email.com,United Kingdom,1,London Retail Store,London,South,Store,1018,SKU-1018,Oak & Co Storage Box 2,Home,Oak & Co,2,85.11,164.78,0.05,16.48,-313.08,-483.3,0.0,-430.0
1753,3220,2025-12-20 17:34:00,Delivered,Card,439,Amir,Wilson,amir.wilson9697@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1051,SKU-1051,PeakFit Dumbbells 1,Sports,PeakFit,1,3.84,7.54,0.15,1.13,6.41,2.57,0.0,6.41
1754,3221,2024-05-30 21:50:00,Delivered,Gift Card,3,Grace,Taylor,grace.taylor3045@email.com,United Kingdom,2,Manchester Retail Store,Manchester,North West,Store,1045,SKU-1045,Velora Body Lotion 1,Beauty,Velora,2,34.01,73.23,0.1,14.65,131.81,63.79,0.0,131.81
1755,3222,2024-03-27 18:53:00,Delivered,Apple Pay,230,Bilal,Wilson,bilal.wilson4211@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1051,SKU-1051,PeakFit Dumbbells 1,Sports,PeakFit,1,3.84,7.54,0.05,0.38,7.16,3.32,0.0,7.16
1756,3223,2025-11-26 21:42:00,Delivered,Google Pay,344,Aisha,Baker,aisha.baker8625@email.com,United Kingdom,1,London Retail Store,London,South,Store,1002,SKU-1002,Pulse Headphones 2,Electronics,Pulse,2,19.33,24.51,0.05,2.45,46.57,7.91,0.0,46.57
1757,3224,2024-09-28 14:36:00,Delivered,PayPal,75,Grace,Hughes,grace.hughes3920@email.com,United Kingdom,9,Online Store,Online,National,Online,1069,SKU-1069,Roast & Bean Sparkling Water 1,Grocery,Roast & Bean,2,111.4,228.69,0.0,0.0,457.38,234.58,0.0,610.22
1757,3225,2024-09-28 14:36:00,Delivered,PayPal,75,Grace,Hughes,grace.hughes3920@email.com,United Kingdom,9,Online Store,Online,National,Online,1068,SKU-1068,DailyTable Olive Oil 2,Grocery,DailyTable,1,47.34,108.08,0.05,5.4,102.68,55.34,0.0,610.22
1757,3226,2024-09-28 14:36:00,Delivered,PayPal,75,Grace,Hughes,grace.hughes3920@email.com,United Kingdom,9,Online Store,Online,National,Online,1061,SKU-1061,Kitchen Pantry Coffee Beans 1,Grocery,Kitchen Pantry,2,19.4,26.4,0.05,2.64,50.16,11.36,0.0,610.22
1758,3227,2024-05-22 13:36:00,Returned,Gift Card,468,Isla,Walker,isla.walker5556@email.com,United Kingdom,1,London Retail Store,London,South,Store,1048,SKU-1048,Luma Perfume 2,Beauty,Luma,1,54.26,94.7,0.0,0.0,-94.7,-148.96,0.0,-94.7
1759,3228,2024-10-01 11:27:00,Delivered,Gift Card,555,Olivia,Williams,olivia.williams4517@email.com,Ireland,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1052,SKU-1052,Endura Dumbbells 2,Sports,Endura,1,29.79,65.28,0.0,0.0,65.28,35.49,0.0,357.6
1759,3229,2024-10-01 11:27:00,Delivered,Gift Card,555,Olivia,Williams,olivia.williams4517@email.com,Ireland,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1012,SKU-1012,Voltix Wireless Mouse 2,Electronics,Voltix,2,12.22,18.17,0.05,1.82,34.52,10.08,0.0,357.6
1759,3230,2024-10-01 11:27:00,Delivered,Gift Card,555,Olivia,Williams,olivia.williams4517@email.com,Ireland,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1065,SKU-1065,Harvest Pasta 1,Grocery,Harvest,1,116.37,257.8,0.0,0.0,257.8,141.43,0.0,357.6
1760,3231,2025-09-11 19:46:00,Delivered,Gift Card,556,Adam,Brown,adam.brown528@email.com,United Kingdom,3,Birmingham Retail Store,Birmingham,West Midlands,Store,1036,SKU-1036,Aero Socks Pack 2,Fashion,Aero,1,116.71,236.48,0.0,0.0,236.48,119.77,0.0,236.48
1761,3232,2024-12-11 21:47:00,Delivered,Card,567,Ava,Green,ava.green8121@email.com,United Kingdom,4,Leeds Retail Store,Leeds,Yorkshire,Store,1038,SKU-1038,Velora Face Wash 2,Beauty,Velora,1,20.88,42.32,0.05,2.12,40.2,19.32,0.0,40.2
1762,3233,2024-12-21 15:40:00,Returned,Card,469,Adam,Williams,adam.williams3262@email.com,United Kingdom,6,Liverpool Retail Store,Liverpool,North West,Store,1032,SKU-1032,Crafted Trainers 2,Fashion,Crafted,2,64.91,147.13,0.0,0.0,-294.26,-424.08,0.0,-294.26
1763,3234,2024-04-03 13:59:00,Delivered,Google Pay,558,Jack,Brown,jack.brown9732@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1042,SKU-1042,PureGlow Shampoo 2,Beauty,PureGlow,1,13.02,22.25,0.05,1.11,21.14,8.12,0.0,43.2
1763,3235,2024-04-03 13:59:00,Delivered,Google Pay,558,Jack,Brown,jack.brown9732@email.com,United Kingdom,5,Glasgow Retail Store,Glasgow,Scotland,Store,1002,SKU-1002,Pulse Headphones 2,Electronics,Pulse,1,19.33,24.51,0.1,2.45,22.06,2.73,0.0,43.2
1764,3236,2025-09-20 09:46:00,Delivered,Gift Card,473,George,Johnson,george.johnson5219@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1046,SKU-1046,Botaniq Body Lotion 2,Beauty,Botaniq,1,115.83,256.94,0.05,12.85,244.09,128.26,0.0,288.02
1764,3237,2025-09-20 09:46:00,Delivered,Gift Card,473,George,Johnson,george.johnson5219@email.com,United Kingdom,8,Sheffield Retail Store,Sheffield,Yorkshire,Store,1025,SKU-1025,Crafted T-Shirt 1,Fashion,Crafted,2,19.72,25.84,0.15,7.75,43.93,4.49,0.0,288.02
1765,3238,2025-05-19 14:34:00,Delivered,Google Pay,639,Maya,Wright,maya.wright203@email.com,United Kingdom,1,London Retail Store,London,South,Store,1026,SKU-1026,Aero T-Shirt 2,Fashion,Aero,1,90.4,148.5,0.25,37.12,111.38,20.98,0.0,149.21
